date,temperature,humidity,light,soil,air
2019/10/24 16:21:6,9.00,50.00,903.00,72,981
2019/10/24 16:21:6,9.00,50.00,966.00,72,979
2019/10/24 16:21:7,9.00,50.00,965.00,72,975
2019/10/24 16:21:8,9.00,50.00,986.00,72,979
2019/10/24 16:21:8,9.00,50.00,1003.00,72,979
2019/10/24 16:21:9,9.00,50.00,965.00,72,978
2019/10/24 16:21:10,9.00,50.00,1028.00,72,979
2019/10/24 16:21:10,9.00,50.00,1027.00,72,979
2019/10/24 16:21:11,9.00,50.00,1051.00,72,978
2019/10/24 16:21:11,9.00,50.00,1033.00,72,979
2019/10/24 16:21:12,9.00,50.00,1019.00,73,980
2019/10/24 16:21:13,9.00,50.00,1056.00,72,980
2019/10/24 16:21:13,9.00,50.00,1041.00,72,980
2019/10/24 16:21:14,9.00,50.00,1052.00,72,980
2019/10/24 16:21:15,9.00,50.00,1094.00,72,980
2019/10/24 16:21:15,9.00,50.00,1129.00,72,980
2019/10/24 16:21:16,9.00,50.00,1158.00,72,981
2019/10/24 16:21:17,9.00,50.00,1138.00,72,981
2019/10/24 16:21:17,9.00,50.00,1082.00,72,982
2019/10/24 16:21:18,9.00,50.00,1070.00,72,981
2019/10/24 16:21:19,9.00,50.00,1220.00,72,981
2019/10/24 16:21:19,9.00,50.00,1139.00,72,981
2019/10/24 16:21:20,9.00,50.00,1158.00,72,981
2019/10/24 16:21:21,9.00,50.00,1149.00,73,981
2019/10/24 16:21:21,9.00,50.00,1174.00,72,980
2019/10/24 16:21:22,9.00,50.00,1245.00,72,980
2019/10/24 16:21:23,9.00,50.00,1230.00,73,980
2019/10/24 16:21:23,9.00,50.00,1065.00,73,980
2019/10/24 16:21:24,9.00,50.00,338.00,72,975
2019/10/24 16:21:24,9.00,50.00,363.00,72,973
2019/10/24 16:21:25,9.00,50.00,273.00,74,980
2019/10/24 16:21:26,9.00,50.00,183.00,73,977
2019/10/24 16:21:26,9.00,50.00,338.00,73,977
2019/10/24 16:21:27,9.00,50.00,404.00,73,979
2019/10/24 16:21:28,9.00,50.00,872.00,73,977
2019/10/24 16:21:28,9.00,50.00,1015.00,73,978
2019/10/24 16:21:29,9.00,50.00,1142.00,73,978
2019/10/24 16:21:30,9.00,50.00,705.00,73,978
2019/10/24 16:21:30,9.00,50.00,655.00,73,975
2019/10/24 16:21:31,9.00,50.00,331.00,72,974
2019/10/24 16:21:32,9.00,50.00,512.00,73,976
2019/10/24 16:21:32,9.00,50.00,294.00,73,974
2019/10/24 16:21:33,9.00,50.00,269.00,73,977
2019/10/24 16:21:34,9.00,50.00,250.00,73,978
2019/10/24 16:21:34,9.00,50.00,274.00,73,977
2019/10/24 16:21:35,9.00,50.00,301.00,73,976
2019/10/24 16:21:35,9.00,50.00,246.00,73,977
2019/10/24 16:21:36,9.00,50.00,364.00,73,978
2019/10/24 16:21:37,9.00,50.00,357.00,73,977
2019/10/24 16:21:37,9.00,50.00,178.00,73,977
2019/10/24 16:21:38,9.00,50.00,180.00,73,977
2019/10/24 16:21:39,9.00,50.00,105.00,73,977
2019/10/24 16:21:39,9.00,50.00,108.00,73,978
2019/10/24 16:21:40,9.00,50.00,87.00,73,979
2019/10/24 16:21:41,9.00,50.00,81.00,73,978
2019/10/24 16:21:41,9.00,50.00,73.00,73,979
2019/10/24 16:21:42,9.00,50.00,55.00,73,979
2019/10/24 16:21:43,9.00,50.00,173.00,73,979
2019/10/24 16:21:43,9.00,50.00,112.00,73,979
2019/10/24 16:21:44,9.00,50.00,76.00,73,979
2019/10/24 16:21:45,9.00,50.00,146.00,73,976
2019/10/24 16:21:45,9.00,50.00,104.00,73,976
2019/10/24 16:21:46,9.00,50.00,138.00,73,976
2019/10/24 16:21:46,9.00,50.00,169.00,72,976
2019/10/24 16:21:47,9.00,50.00,167.00,73,976
2019/10/24 16:21:48,9.00,50.00,192.00,73,976
2019/10/24 16:21:48,9.00,50.00,178.00,73,976
2019/10/24 16:21:49,9.00,50.00,149.00,73,976
2019/10/24 16:21:50,9.00,50.00,154.00,73,976
2019/10/24 16:21:50,9.00,50.00,202.00,73,976
2019/10/24 16:21:51,9.00,50.00,721.00,73,975
2019/10/24 16:21:52,9.00,50.00,923.00,73,976
2019/10/24 16:21:52,9.00,50.00,409.00,73,975
2019/10/24 16:21:53,10.00,50.00,301.00,72,973
2019/10/24 16:21:54,10.00,50.00,182.00,72,969
2019/10/24 16:21:54,10.00,50.00,231.00,73,975
2019/10/24 16:21:55,10.00,50.00,246.00,72,974
2019/10/24 16:21:55,9.00,50.00,300.00,72,976
2019/10/24 16:21:56,9.00,50.00,276.00,73,975
2019/10/24 16:21:57,9.00,50.00,246.00,72,971
2019/10/24 16:21:57,9.00,50.00,229.00,73,972
2019/10/24 16:21:58,9.00,50.00,235.00,72,974
2019/10/24 16:21:59,9.00,50.00,224.00,73,977
