date,temperature,humidity,light,soil,air
2019/10/25 9:44:55,7.00,40.00,48.00,77,967
2019/10/25 9:44:56,7.00,40.00,38.00,77,967
2019/10/25 9:44:57,7.00,40.00,42.00,77,967
2019/10/25 9:44:57,7.00,40.00,36.00,77,967
2019/10/25 9:44:58,7.00,40.00,29.00,77,967
2019/10/25 9:44:59,7.00,40.00,27.00,77,966
2019/10/25 9:44:59,7.00,40.00,21.00,76,967
2019/10/25 9:45:0,7.00,40.00,15.00,77,966
2019/10/25 9:45:1,7.00,40.00,29.00,77,967
2019/10/25 9:45:1,7.00,40.00,40.00,77,967
2019/10/25 9:45:2,7.00,40.00,29.00,77,966
2019/10/25 9:45:2,7.00,40.00,29.00,77,966
2019/10/25 9:45:3,7.00,40.00,42.00,77,966
2019/10/25 9:45:4,7.00,41.00,55.00,77,966
2019/10/25 9:45:4,7.00,41.00,55.00,77,966
2019/10/25 9:45:5,7.00,41.00,51.00,77,966
2019/10/25 9:45:6,7.00,41.00,51.00,77,965
2019/10/25 9:45:6,7.00,40.00,51.00,77,966
2019/10/25 9:45:7,7.00,40.00,61.00,77,966
2019/10/25 9:45:8,7.00,40.00,72.00,77,966
2019/10/25 9:45:8,7.00,40.00,57.00,77,965
2019/10/25 9:45:9,7.00,41.00,61.00,77,965
2019/10/25 9:45:10,7.00,41.00,61.00,77,964
2019/10/25 9:45:10,7.00,41.00,61.00,76,964
2019/10/25 9:45:11,7.00,41.00,61.00,76,966
2019/10/25 9:45:11,7.00,40.00,57.00,76,966
2019/10/25 9:45:12,7.00,40.00,51.00,77,967
2019/10/25 9:45:13,7.00,40.00,41.00,77,968
2019/10/25 9:45:13,7.00,40.00,44.00,77,968
2019/10/25 9:45:14,7.00,40.00,33.00,77,967
2019/10/25 9:45:15,7.00,40.00,42.00,77,966
2019/10/25 9:45:15,7.00,40.00,27.00,77,968
2019/10/25 9:45:16,7.00,40.00,15.00,76,970
2019/10/25 9:45:17,7.00,40.00,2.00,77,971
2019/10/25 9:45:17,7.00,40.00,0.00,76,970
2019/10/25 9:45:18,7.00,40.00,2.00,76,970
2019/10/25 9:45:19,7.00,40.00,27.00,76,953
2019/10/25 9:45:19,7.00,40.00,33.00,77,971
2019/10/25 9:45:20,7.00,40.00,42.00,76,971
2019/10/25 9:45:21,7.00,40.00,42.00,76,972
2019/10/25 9:45:21,7.00,40.00,33.00,77,972
2019/10/25 9:45:22,7.00,40.00,42.00,76,971
2019/10/25 9:45:22,7.00,40.00,16.00,76,962
2019/10/25 9:45:23,7.00,40.00,6.00,76,971
2019/10/25 9:45:24,7.00,40.00,5.00,76,968
2019/10/25 9:45:24,7.00,40.00,12.00,76,969
2019/10/25 9:45:25,7.00,40.00,11.00,76,965
2019/10/25 9:45:26,7.00,40.00,16.00,76,971
2019/10/25 9:45:26,7.00,40.00,18.00,76,974
2019/10/25 9:45:27,7.00,40.00,16.00,76,972
2019/10/25 9:45:28,7.00,40.00,16.00,75,970
2019/10/25 9:45:28,7.00,40.00,16.00,75,969
2019/10/25 9:45:29,7.00,40.00,6.00,75,971
2019/10/25 9:45:30,7.00,40.00,16.00,75,975
2019/10/25 9:45:30,7.00,40.00,24.00,76,975
2019/10/25 9:45:31,7.00,40.00,24.00,75,975
2019/10/25 9:45:31,7.00,40.00,24.00,75,975
2019/10/25 9:45:32,7.00,40.00,24.00,74,975
2019/10/25 9:45:33,7.00,40.00,24.00,74,975
2019/10/25 9:45:33,7.00,40.00,59.00,74,975
2019/10/25 9:45:34,7.00,40.00,68.00,74,974
2019/10/25 9:45:35,7.00,40.00,66.00,74,971
2019/10/25 9:45:35,7.00,40.00,81.00,75,975
2019/10/25 9:45:36,7.00,40.00,64.00,75,977
2019/10/25 9:45:37,7.00,40.00,51.00,75,977
2019/10/25 9:45:37,7.00,40.00,61.00,76,977
2019/10/25 9:45:38,7.00,40.00,41.00,76,977
2019/10/25 9:45:39,7.00,40.00,27.00,76,977
2019/10/25 9:45:39,7.00,40.00,38.00,75,969
2019/10/25 9:45:40,7.00,40.00,42.00,74,970
2019/10/25 9:45:41,7.00,40.00,32.00,73,956
2019/10/25 9:45:41,7.00,40.00,42.00,74,961
2019/10/25 9:45:42,7.00,40.00,33.00,75,971
2019/10/25 9:45:42,7.00,40.00,36.00,74,964
2019/10/25 9:45:43,7.00,40.00,36.00,74,965
2019/10/25 9:45:44,7.00,40.00,53.00,74,967
2019/10/25 9:45:44,7.00,40.00,53.00,75,967
2019/10/25 9:45:45,7.00,41.00,53.00,75,967
2019/10/25 9:45:46,7.00,41.00,68.00,75,967
2019/10/25 9:45:46,7.00,41.00,64.00,75,967
2019/10/25 9:45:47,7.00,41.00,64.00,75,967
2019/10/25 9:45:48,7.00,40.00,41.00,75,967
2019/10/25 9:45:48,7.00,40.00,35.00,75,967
2019/10/25 9:45:49,7.00,40.00,44.00,75,967
2019/10/25 9:45:50,7.00,40.00,44.00,76,967
2019/10/25 9:45:50,7.00,40.00,44.00,76,967
2019/10/25 9:45:51,7.00,40.00,44.00,76,967
2019/10/25 9:45:51,7.00,40.00,44.00,76,967
2019/10/25 9:45:52,7.00,40.00,41.00,76,967
2019/10/25 9:45:53,7.00,40.00,44.00,76,967
2019/10/25 9:45:53,7.00,40.00,41.00,75,967
2019/10/25 9:45:54,7.00,40.00,41.00,76,967
2019/10/25 9:45:55,7.00,40.00,41.00,76,967
2019/10/25 9:45:55,7.00,40.00,44.00,76,967
2019/10/25 9:45:56,7.00,40.00,44.00,76,967
2019/10/25 9:45:57,7.00,40.00,44.00,76,968
2019/10/25 9:45:57,7.00,40.00,44.00,76,967
2019/10/25 9:45:58,7.00,40.00,42.00,75,966
2019/10/25 9:45:59,7.00,40.00,32.00,75,966
2019/10/25 9:45:59,7.00,40.00,36.00,75,966
2019/10/25 9:46:0,7.00,40.00,51.00,75,966
2019/10/25 9:46:0,7.00,40.00,55.00,75,966
2019/10/25 9:46:1,7.00,40.00,44.00,75,966
2019/10/25 9:46:2,7.00,40.00,44.00,75,966
2019/10/25 9:46:2,7.00,40.00,38.00,75,966
2019/10/25 9:46:3,7.00,40.00,42.00,75,967
2019/10/25 9:46:4,7.00,40.00,42.00,75,966
2019/10/25 9:46:4,7.00,40.00,42.00,75,966
2019/10/25 9:46:5,7.00,40.00,42.00,75,966
2019/10/25 9:46:6,7.00,40.00,42.00,75,967
2019/10/25 9:46:6,7.00,40.00,42.00,75,967
2019/10/25 9:46:7,7.00,40.00,42.00,75,967
2019/10/25 9:46:8,7.00,40.00,42.00,75,967
2019/10/25 9:46:8,7.00,40.00,42.00,75,967
2019/10/25 9:46:9,7.00,40.00,42.00,75,967
2019/10/25 9:46:10,7.00,40.00,42.00,75,967
2019/10/25 9:46:10,7.00,40.00,42.00,75,967
2019/10/25 9:46:11,7.00,40.00,42.00,75,967
2019/10/25 9:46:11,7.00,40.00,33.00,75,967
2019/10/25 9:46:12,7.00,40.00,38.00,75,967
2019/10/25 9:46:13,7.00,40.00,44.00,75,967
2019/10/25 9:46:13,7.00,40.00,36.00,75,967
2019/10/25 9:46:14,7.00,40.00,44.00,75,967
2019/10/25 9:46:15,7.00,40.00,36.00,75,967
2019/10/25 9:46:15,7.00,40.00,36.00,75,967
2019/10/25 9:46:16,7.00,40.00,44.00,75,967
2019/10/25 9:46:17,7.00,40.00,44.00,75,967
2019/10/25 9:46:17,7.00,40.00,44.00,75,967
2019/10/25 9:46:18,7.00,40.00,36.00,75,967
2019/10/25 9:46:19,7.00,40.00,44.00,75,967
2019/10/25 9:46:19,7.00,40.00,44.00,75,967
2019/10/25 9:46:20,7.00,40.00,44.00,75,967
2019/10/25 9:46:20,7.00,40.00,41.00,75,967
2019/10/25 9:46:21,7.00,40.00,41.00,75,967
2019/10/25 9:46:22,7.00,40.00,55.00,75,967
2019/10/25 9:46:22,7.00,40.00,44.00,75,967
2019/10/25 9:46:23,7.00,40.00,44.00,75,967
2019/10/25 9:46:24,7.00,40.00,149.00,75,967
2019/10/25 9:46:24,7.00,40.00,84.00,74,967
2019/10/25 9:46:25,7.00,40.00,63.00,74,967
2019/10/25 9:46:26,7.00,40.00,89.00,74,968
2019/10/25 9:46:26,7.00,41.00,62.00,74,967
2019/10/25 9:46:27,7.00,41.00,74.00,74,968
2019/10/25 9:46:28,7.00,41.00,91.00,75,968
2019/10/25 9:46:28,7.00,41.00,74.00,75,968
2019/10/25 9:46:29,7.00,40.00,96.00,75,968
2019/10/25 9:46:30,7.00,40.00,98.00,74,967
2019/10/25 9:46:30,7.00,40.00,98.00,74,968
2019/10/25 9:46:31,7.00,40.00,74.00,74,968
2019/10/25 9:46:31,7.00,40.00,72.00,74,967
2019/10/25 9:46:32,7.00,40.00,125.00,75,968
2019/10/25 9:46:33,7.00,40.00,141.00,74,967
2019/10/25 9:46:33,7.00,40.00,260.00,74,968
2019/10/25 9:46:34,7.00,40.00,775.00,74,968
2019/10/25 9:46:35,7.00,40.00,1406.00,74,968
2019/10/25 9:46:35,7.00,40.00,1337.00,74,968
2019/10/25 9:46:36,7.00,40.00,1170.00,74,968
2019/10/25 9:46:37,7.00,40.00,1094.00,74,968
2019/10/25 9:46:37,7.00,40.00,1089.00,74,968
2019/10/25 9:46:38,7.00,40.00,1042.00,74,968
2019/10/25 9:46:39,7.00,40.00,731.00,74,968
2019/10/25 9:46:39,7.00,40.00,575.00,74,968
2019/10/25 9:46:40,7.00,40.00,669.00,74,968
2019/10/25 9:46:41,7.00,40.00,889.00,74,968
2019/10/25 9:46:41,7.00,40.00,1089.00,74,968
2019/10/25 9:46:42,7.00,40.00,1205.00,74,968
2019/10/25 9:46:42,7.00,40.00,1074.00,74,968
2019/10/25 9:46:43,7.00,40.00,1024.00,73,968
2019/10/25 9:46:44,7.00,40.00,1294.00,73,968
2019/10/25 9:46:44,7.00,40.00,1746.00,73,969
2019/10/25 9:46:45,7.00,40.00,1620.00,73,968
2019/10/25 9:46:46,7.00,40.00,1142.00,73,968
2019/10/25 9:46:46,7.00,40.00,711.00,74,968
2019/10/25 9:46:47,7.00,40.00,810.00,73,968
2019/10/25 9:46:48,7.00,40.00,744.00,73,968
2019/10/25 9:46:48,7.00,40.00,556.00,74,968
2019/10/25 9:46:49,7.00,40.00,598.00,74,968
2019/10/25 9:46:50,7.00,40.00,562.00,74,969
2019/10/25 9:46:50,7.00,40.00,633.00,74,969
2019/10/25 9:46:51,7.00,40.00,783.00,74,969
2019/10/25 9:46:52,7.00,40.00,757.00,74,970
2019/10/25 9:46:52,7.00,40.00,823.00,74,970
2019/10/25 9:46:53,7.00,40.00,1141.00,74,969
2019/10/25 9:46:53,7.00,40.00,1346.00,74,970
2019/10/25 9:46:54,7.00,40.00,1354.00,74,970
2019/10/25 9:46:55,7.00,41.00,982.00,74,970
2019/10/25 9:46:55,7.00,41.00,701.00,74,969
2019/10/25 9:46:56,7.00,41.00,392.00,74,970
2019/10/25 9:46:57,7.00,41.00,309.00,74,970
2019/10/25 9:46:57,7.00,40.00,245.00,74,969
2019/10/25 9:46:58,7.00,40.00,198.00,74,970
2019/10/25 9:46:59,7.00,40.00,189.00,75,969
2019/10/25 9:46:59,7.00,40.00,194.00,74,970
2019/10/25 9:47:0,7.00,40.00,221.00,74,970
2019/10/25 9:47:1,7.00,40.00,551.00,75,969
2019/10/25 9:47:1,7.00,40.00,475.00,75,971
2019/10/25 9:47:2,7.00,40.00,401.00,75,970
2019/10/25 9:47:3,7.00,40.00,412.00,75,970
2019/10/25 9:47:3,7.00,40.00,430.00,74,969
2019/10/25 9:47:4,7.00,40.00,309.00,75,970
2019/10/25 9:47:4,7.00,40.00,309.00,74,970
2019/10/25 9:47:5,7.00,40.00,322.00,72,970
2019/10/25 9:47:6,7.00,40.00,350.00,72,969
2019/10/25 9:47:6,7.00,40.00,491.00,71,969
2019/10/25 9:47:7,7.00,40.00,564.00,69,970
2019/10/25 9:47:8,7.00,40.00,540.00,69,970
2019/10/25 9:47:8,7.00,40.00,606.00,70,970
2019/10/25 9:47:9,7.00,40.00,522.00,71,969
2019/10/25 9:47:10,7.00,40.00,486.00,73,969
2019/10/25 9:47:10,7.00,40.00,762.00,73,969
2019/10/25 9:47:11,7.00,40.00,786.00,72,970
2019/10/25 9:47:12,7.00,40.00,773.00,71,969
2019/10/25 9:47:12,7.00,40.00,724.00,68,969
2019/10/25 9:47:13,7.00,40.00,746.00,70,969
2019/10/25 9:47:14,7.00,40.00,396.00,70,970
2019/10/25 9:47:14,7.00,40.00,249.00,72,970
2019/10/25 9:47:15,7.00,40.00,52.00,72,970
2019/10/25 9:47:15,7.00,40.00,627.00,72,970
2019/10/25 9:47:16,7.00,40.00,621.00,72,970
2019/10/25 9:47:17,7.00,40.00,639.00,72,970
2019/10/25 9:47:17,7.00,40.00,645.00,70,970
2019/10/25 9:47:18,7.00,40.00,656.00,70,970
2019/10/25 9:47:19,7.00,40.00,663.00,71,970
2019/10/25 9:47:19,7.00,40.00,669.00,71,970
2019/10/25 9:47:20,7.00,40.00,987.00,68,970
2019/10/25 9:47:21,6.00,41.00,1115.00,70,970
2019/10/25 9:47:21,6.00,41.00,1133.00,71,970
2019/10/25 9:47:22,6.00,41.00,1115.00,71,970
2019/10/25 9:47:23,6.00,41.00,1115.00,71,970
2019/10/25 9:47:23,6.00,41.00,1115.00,71,970
2019/10/25 9:47:24,6.00,41.00,1157.00,71,970
2019/10/25 9:47:25,6.00,41.00,1121.00,71,970
2019/10/25 9:47:25,6.00,41.00,1139.00,71,970
2019/10/25 9:47:26,6.00,41.00,1133.00,71,970
2019/10/25 9:47:27,6.00,41.00,1091.00,71,970
2019/10/25 9:47:27,6.00,41.00,1102.00,72,971
2019/10/25 9:47:28,6.00,41.00,1084.00,72,971
2019/10/25 9:47:28,6.00,41.00,1078.00,72,971
2019/10/25 9:47:29,6.00,41.00,1060.00,71,971
2019/10/25 9:47:30,6.00,41.00,1078.00,72,971
2019/10/25 9:47:30,6.00,41.00,1066.00,72,970
2019/10/25 9:47:31,6.00,41.00,1066.00,71,970
2019/10/25 9:47:32,6.00,41.00,1084.00,72,971
2019/10/25 9:47:32,6.00,41.00,1091.00,72,970
2019/10/25 9:47:33,6.00,41.00,1108.00,71,971
2019/10/25 9:47:34,6.00,41.00,1108.00,72,970
2019/10/25 9:47:34,6.00,41.00,1091.00,72,970
2019/10/25 9:47:35,6.00,41.00,1102.00,71,970
2019/10/25 9:47:36,6.00,41.00,1084.00,72,971
2019/10/25 9:47:36,6.00,41.00,893.00,72,971
2019/10/25 9:47:37,6.00,41.00,1022.00,71,968
2019/10/25 9:47:38,6.00,41.00,1039.00,71,968
2019/10/25 9:47:38,6.00,41.00,974.00,71,968
2019/10/25 9:47:39,6.00,41.00,859.00,71,968
2019/10/25 9:47:39,6.00,41.00,852.00,71,968
2019/10/25 9:47:40,6.00,41.00,870.00,71,968
2019/10/25 9:47:41,6.00,41.00,912.00,71,968
2019/10/25 9:47:41,6.00,41.00,967.00,71,967
2019/10/25 9:47:42,6.00,41.00,950.00,71,967
2019/10/25 9:47:43,6.00,41.00,932.00,71,968
2019/10/25 9:47:43,6.00,41.00,919.00,71,967
2019/10/25 9:47:44,6.00,41.00,901.00,71,968
2019/10/25 9:47:45,6.00,41.00,901.00,71,967
2019/10/25 9:47:45,6.00,41.00,877.00,71,967
2019/10/25 9:47:46,6.00,41.00,925.00,71,967
2019/10/25 9:47:47,6.00,41.00,943.00,71,967
2019/10/25 9:47:47,6.00,41.00,967.00,71,967
2019/10/25 9:47:48,6.00,41.00,998.00,71,967
2019/10/25 9:47:49,6.00,41.00,1022.00,71,967
2019/10/25 9:47:49,6.00,41.00,1010.00,71,967
2019/10/25 9:47:50,6.00,41.00,1016.00,71,967
2019/10/25 9:47:50,6.00,41.00,992.00,71,967
2019/10/25 9:47:51,6.00,41.00,992.00,71,967
2019/10/25 9:47:52,6.00,41.00,1010.00,71,967
2019/10/25 9:47:52,6.00,41.00,998.00,71,967
2019/10/25 9:47:53,6.00,41.00,1016.00,72,967
2019/10/25 9:47:54,6.00,41.00,1016.00,72,967
2019/10/25 9:47:54,6.00,41.00,1034.00,71,966
2019/10/25 9:47:55,6.00,41.00,1010.00,72,967
2019/10/25 9:47:56,6.00,41.00,1016.00,72,967
2019/10/25 9:47:56,6.00,41.00,1034.00,71,967
2019/10/25 9:47:57,6.00,41.00,992.00,72,967
2019/10/25 9:47:58,6.00,41.00,1034.00,72,967
2019/10/25 9:47:58,6.00,41.00,992.00,71,966
2019/10/25 9:47:59,6.00,41.00,998.00,71,966
2019/10/25 9:48:0,6.00,41.00,1016.00,71,966
2019/10/25 9:48:0,6.00,41.00,998.00,71,966
2019/10/25 9:48:1,6.00,41.00,998.00,71,966
2019/10/25 9:48:1,6.00,41.00,998.00,71,966
2019/10/25 9:48:2,6.00,41.00,998.00,71,966
2019/10/25 9:48:3,6.00,41.00,980.00,71,966
2019/10/25 9:48:3,6.00,41.00,980.00,71,965
2019/10/25 9:48:4,6.00,41.00,992.00,71,965
2019/10/25 9:48:5,6.00,41.00,974.00,71,966
2019/10/25 9:48:5,6.00,41.00,992.00,71,966
2019/10/25 9:48:6,6.00,41.00,961.00,72,967
2019/10/25 9:48:7,6.00,41.00,956.00,71,966
2019/10/25 9:48:7,6.00,41.00,998.00,71,965
2019/10/25 9:48:8,6.00,41.00,987.00,70,965
2019/10/25 9:48:9,6.00,41.00,731.00,70,964
2019/10/25 9:48:9,6.00,41.00,628.00,70,963
2019/10/25 9:48:10,6.00,41.00,11.00,69,963
2019/10/25 9:48:11,6.00,41.00,170.00,71,963
2019/10/25 9:48:11,6.00,41.00,136.00,70,963
2019/10/25 9:48:12,6.00,41.00,125.00,70,963
2019/10/25 9:48:12,6.00,41.00,95.00,70,963
2019/10/25 9:48:13,6.00,41.00,23.00,72,962
2019/10/25 9:48:14,6.00,41.00,14.00,73,962
